Coordenada x de la abeja, coordenada y de la abeja, coordenada z de la abeja
-75.5606154471,6.33824908604,1339.89
-75.5603191177,6.32832256977,1322.97
-75.5411300636,6.33346508008,1358.88
-75.5604804905,6.34451022356,1355.34
-75.5590276564,6.34168840317,1347.82
-75.5548795187,6.34226295036,1321.96
-75.5484188688,6.34120415962,1386.58
-75.5470802016,6.34249123929,1358.12
-75.5600380036,6.3319590429,1327.94
-75.5425115435,6.32767213778,1324.96
-75.5466327283,6.33004624178,1335.23
-75.545257977,6.33025319172,1387.57
-75.5521226062,6.33869055542,1358.87
-75.555362791,6.33950936992,1380.61
-75.5422088469,6.3381252507,1350.51
-75.5546475057,6.34567812784,1389.30
-75.5615737959,6.33616399737,1342.97
-75.5608214282,6.34603315486,1328.54
-75.5521950651,6.33092827902,1337.63
-75.5587237112,6.34685234088,1337.26
-75.5474554622,6.33167012376,1361.00
-75.5630541211,6.32761078819,1375.42
-75.5611823407,6.34556210172,1356.02
-75.5548392777,6.3429104,1351.15
-75.5624992566,6.34058792211,1332.57
-75.5648909574,6.34721148777,1378.75
-75.5560604648,6.34274882143,1343.25
-75.5624337799,6.34437975234,1313.37
-75.5670469905,6.34040351971,1312.86
-75.5512662414,6.34168447781,1312.04
-75.5659135837,6.33803920329,1323.30
-75.5468729746,6.34797435112,1379.26
-75.5501196962,6.32914200552,1354.27
-75.553496465,6.34359322812,1313.18
-75.5577345843,6.34101203361,1352.97
-75.5474667944,6.33140141302,1354.30
-75.5652324104,6.3424192898,1373.52
-75.5454716377,6.34478419609,1320.88
-75.554615634,6.33503270284,1338.82
-75.5496091688,6.34447402435,1325.12
-75.5669751929,6.34709421973,1349.88
-75.5553376233,6.34508492287,1371.74
-75.558621734,6.33351451181,1355.02
-75.5509122653,6.34488908456,1356.89
-75.5581042376,6.33164886211,1360.46
-75.5446809378,6.34116822968,1332.32
-75.5566808051,6.34279911456,1349.38
-75.5622194271,6.34468993273,1384.83
-75.5525195173,6.32792998016,1382.07
-75.5605710426,6.34457367966,1357.27
-75.5589927769,6.3478871301,1336.50
-75.5550764106,6.34561778617,1333.11
-75.5689004157,6.33283648003,1345.89
-75.5639793094,6.33877073537,1323.46
-75.5626727568,6.33542006036,1362.90
-75.5564728757,6.335908478,1365.38
-75.559737858,6.32768658922,1348.93
-75.5660342476,6.332376386,1383.71
-75.5410834204,6.33513032644,1368.67
-75.5497956984,6.33103355279,1348.63
-75.5529145106,6.34119749967,1345.31
-75.5687117346,6.3337117348,1366.14
-75.54128112,6.33236478481,1384.09
-75.5515322022,6.33725352617,1375.73
-75.5613686331,6.33062029138,1325.87
-75.5592816104,6.33291920907,1323.94
-75.5432847739,6.33667646295,1316.90
-75.5661133486,6.34101184688,1316.58
-75.5403190605,6.33094975615,1374.16
-75.5673180368,6.3425260714,1310.64
-75.5448725988,6.34629403617,1383.34
-75.5467787731,6.32843067461,1310.46
-75.5447428448,6.34236174829,1361.87
-75.5558312487,6.32833792229,1359.73
-75.56122121,6.33985598317,1374.94
-75.5607726275,6.33063756174,1381.93
-75.5613720293,6.34301578063,1327.28
-75.5617016265,6.34220458525,1316.03
-75.54476475,6.34614852133,1333.31
-75.5681447107,6.33327918782,1354.56
-75.5409928621,6.32829616789,1364.72
-75.5408881081,6.34362204843,1327.95
-75.5632839269,6.33558859099,1383.83
-75.5443957172,6.32996397602,1334.95
-75.5681708857,6.33287285523,1379.51
-75.5648008237,6.33402954599,1350.94
-75.5694771655,6.34708761041,1354.00
-75.5699600272,6.3270872966,1342.40
-75.5501232232,6.33912053185,1364.46
-75.5514795823,6.33259950506,1370.35
-75.5494816752,6.33202740099,1334.47
-75.5627139478,6.32763284886,1348.19
-75.5456558734,6.33885526792,1360.58
-75.56807933,6.34407614527,1310.72
-75.5586364887,6.34724031203,1337.87
-75.5511095052,6.33802708105,1343.06
-75.5450885968,6.33017982545,1333.14
-75.5401059735,6.34138194176,1329.41
-75.5448143359,6.33478057314,1344.19
-75.5455028665,6.32757878167,1324.14
-75.5584025845,6.34541114417,1314.54
-75.5505532473,6.34166046308,1365.65
-75.5542783103,6.34150555068,1336.33
-75.5450217384,6.34310445415,1365.72
-75.5532668914,6.34076809215,1338.42
-75.5444363723,6.33140416361,1347.28
-75.5528336996,6.3424731995,1384.90
-75.5661881995,6.32830246152,1338.29
-75.5565443375,6.33180172291,1315.74
-75.5475161339,6.33423723311,1362.69
-75.566810923,6.32732074151,1343.69
-75.5457803371,6.33115422141,1351.19
-75.5541181761,6.33913003132,1355.51
-75.5409737661,6.34295767479,1328.68
-75.5463818906,6.33161815347,1338.74
-75.5669701744,6.33324098729,1380.80
-75.5588833542,6.34270611042,1355.97
-75.5502799103,6.33287908222,1322.46
-75.5528986577,6.34268722964,1327.11
-75.5586584823,6.34720435224,1379.30
-75.5450519108,6.33489400604,1326.20
-75.5452423353,6.34306622029,1355.06
-75.5420912,6.3426752516,1369.60
-75.5667580502,6.33536192553,1349.44
-75.5600005432,6.33247026764,1386.13
-75.5554466871,6.3312674791,1337.83
-75.5475821913,6.32720732678,1344.38
-75.5440368124,6.34025690063,1382.87
-75.5685093517,6.33808974405,1329.01
-75.566307139,6.33931888899,1364.59
-75.561822674,6.33358166191,1342.70
-75.5560772285,6.33143236919,1342.86
-75.5444416933,6.32977638627,1354.86
-75.5620100438,6.33106211076,1318.24
-75.567153462,6.33130351483,1335.05
-75.5668983909,6.3324021795,1335.18
-75.5560126579,6.32855574327,1320.98
-75.5546349588,6.34006534284,1353.44
-75.5650963018,6.343850013,1351.28
-75.556623412,6.33604110901,1364.67
-75.5536261709,6.34690987613,1374.06
-75.5599241239,6.33818876964,1327.64
-75.5664716656,6.33345161767,1336.10
-75.547685046,6.32809670107,1388.91
-75.5471603485,6.33578294652,1330.30
-75.5624345619,6.34184887859,1365.01
-75.5455295218,6.34312395447,1314.19
-75.548795915,6.3422419034,1329.92
-75.5491738648,6.33816076268,1361.70
-75.5584686977,6.34719413208,1334.27
-75.5595897816,6.33288728662,1336.52
-75.5511838543,6.34675466336,1316.94
-75.5605569426,6.33123575272,1345.92
-75.5607022656,6.34277321418,1346.02
-75.563989561,6.32994041857,1328.84
-75.5529765331,6.33953073549,1350.05
-75.5404518073,6.32989977073,1365.40
-75.556776181,6.33662959439,1381.08
-75.5452168712,6.33594354242,1362.29
-75.5495096526,6.3449193331,1365.89
-75.5675632709,6.33696265853,1315.52
-75.567837901,6.33225070846,1341.83
-75.5464850374,6.34552647912,1326.62
-75.5486919005,6.34419465256,1374.52
-75.5538265861,6.34443500257,1328.03
-75.5683196229,6.33901565045,1320.01
-75.545567427,6.33225874236,1386.24
-75.5408821716,6.33882292489,1356.08
-75.5439986142,6.34300659607,1334.62
-75.5440676898,6.33981951215,1378.40
-75.5513858276,6.3313355235,1343.18
-75.5564329289,6.33268136698,1330.60
-75.540000184,6.32777753342,1351.83
-75.5559058374,6.34329158043,1349.40
-75.5529944643,6.33983024995,1374.83
-75.5644748306,6.32820666305,1361.33
-75.5472935053,6.34704397044,1372.60
-75.5611703979,6.33486764731,1318.67
-75.5476489831,6.34355335258,1346.26
-75.5415305688,6.3429001619,1360.60
-75.5541150999,6.33373998671,1349.45
-75.5645086229,6.33749769931,1365.30
-75.5678895471,6.34176973704,1387.32
-75.5578181404,6.34398265611,1315.17
-75.5640679144,6.34663285612,1389.39
-75.5536151549,6.34652948786,1369.03
-75.5472308699,6.34716691376,1314.51
-75.5531590226,6.32983257312,1315.37
-75.5497088513,6.34526842392,1348.53
-75.5409496272,6.3312857243,1388.96
-75.5425608496,6.3443178734,1378.77
-75.5541346893,6.34148496981,1374.44
-75.5645644901,6.33286237533,1313.79
-75.5611784762,6.33303592388,1357.10
-75.5649487126,6.33095251722,1329.80
-75.5645032687,6.3373649896,1358.97
-75.5470719668,6.33001262505,1344.98
-75.5686978381,6.33261460928,1355.48
-75.5439561499,6.3296028045,1314.81
-75.5580515076,6.33622131136,1387.86
-75.5525319798,6.34055136042,1352.01
-75.5408561162,6.33173756293,1381.01
-75.5524883408,6.33810715411,1380.37
-75.5445048807,6.34408511452,1371.90
-75.5517093778,6.34185121878,1369.83
-75.5517495921,6.33443734419,1348.73
-75.545389317,6.33254661098,1336.63
-75.5648513561,6.33176963534,1340.24
-75.5609696513,6.33350289424,1369.34
-75.5619376046,6.3445076745,1358.35
-75.5549547085,6.33162848609,1338.65
-75.5617288849,6.33945188634,1379.02
-75.5647665622,6.34069322737,1330.86
-75.5627648184,6.33940284641,1341.91
-75.5423865307,6.33916933865,1349.47
-75.5623622333,6.34754544745,1359.09
-75.5607207135,6.32857032605,1382.65
-75.544279629,6.33495367838,1342.53
-75.5483414568,6.34579397417,1367.86
-75.5698493924,6.33155184256,1375.94
-75.5517065634,6.33460680603,1332.98
-75.5643611307,6.34765819993,1329.28
-75.5584801952,6.34463052478,1377.35
-75.5555136261,6.33258386656,1311.04
-75.54965957,6.3345417439,1310.41
-75.5580848451,6.33201524672,1346.89
-75.5575205366,6.33231941769,1386.30
-75.5513518671,6.33276428638,1326.05
-75.5690152177,6.33943051789,1314.28
-75.5678044539,6.32851262565,1369.07
-75.5638714861,6.33003812613,1368.12
-75.5561664918,6.34692739672,1329.93
-75.5579438578,6.34474459562,1358.79
-75.5605998038,6.33525556792,1317.80
-75.5462857585,6.33325643679,1342.80
-75.5653877186,6.33311098752,1330.42
-75.5532188599,6.33519481133,1326.37
-75.5491628193,6.34324871278,1380.91
-75.5552762894,6.3317106634,1383.71
-75.5426095417,6.33391438186,1376.89
-75.5543153011,6.33828438052,1368.37
-75.5687973234,6.33363637335,1316.29
-75.5449719548,6.33072392726,1375.71
-75.5662290956,6.32749927186,1379.28
-75.5626144259,6.33242988481,1326.08
-75.5547575967,6.33159615168,1381.33
-75.5597993867,6.3431301059,1315.24
-75.5637902655,6.34192370144,1353.19
-75.5533771015,6.3327349844,1351.69
-75.5637406982,6.34102630871,1327.15
-75.5516123988,6.34507303631,1326.53
-75.557269222,6.33041521733,1314.34
-75.5406252192,6.33617331527,1353.07
-75.5531036037,6.33922211661,1370.90
-75.5696467801,6.33047388183,1322.92
-75.5602025652,6.33551321195,1359.66
-75.5547788583,6.34530365858,1325.73
-75.5476515943,6.34371665601,1354.58
-75.559876045,6.34692459315,1345.05
-75.5470552277,6.33959167464,1346.80
-75.5573134893,6.32937671604,1366.32
-75.5504065915,6.32911361169,1341.38
-75.5470322663,6.3290335897,1369.06
-75.5408057898,6.34301326015,1355.31
-75.5556863566,6.34786039868,1316.00
-75.553971115,6.32775722147,1328.18
-75.5455574702,6.34693181297,1373.41
-75.559060076,6.33634644724,1361.01
-75.5483989797,6.33009093252,1360.86
-75.5417813924,6.32734905725,1355.38
-75.5512714074,6.34422143814,1358.57
-75.5540294185,6.33947012494,1323.76
-75.5440814359,6.33993649966,1317.50
-75.5575877835,6.33183294887,1356.52
-75.5470902538,6.33657689879,1310.46
-75.5588998204,6.33309218234,1350.58
-75.5428989827,6.33731774538,1332.03
-75.5479393957,6.3347624642,1349.01
-75.5570900953,6.33762513447,1386.86
-75.5653479785,6.33424723798,1337.44
-75.5636119012,6.33711523447,1378.51
-75.5490238616,6.33060341665,1359.20
-75.5464169749,6.34215781819,1312.77
-75.5538152438,6.33914499712,1348.48
-75.5594687656,6.34731836403,1323.09
-75.5528834479,6.33520335295,1386.80
-75.5419159645,6.3293926365,1345.42
-75.5507839106,6.33605547704,1352.56
-75.5624786571,6.34075416203,1310.12
-75.5425626793,6.33315141991,1331.87
-75.5515954688,6.34077951413,1352.47
-75.5633106334,6.34700467448,1366.91
-75.5428451142,6.33561077113,1376.55
-75.5522962458,6.33181670251,1318.47
-75.5430431997,6.3383522903,1372.62
-75.5443271012,6.34255853253,1368.61
-75.5519453774,6.34358850495,1388.79
-75.5471724755,6.33883826563,1383.22
